id,per_square_meter_price
COL_406025,65766.83098949779
COL_406081,49650.35256564864
COL_406092,55504.93349199995
COL_406116,30404.81294457364
COL_406145,33219.47192636455
COL_406171,34599.123849424526
COL_406232,22603.908265838294
COL_406234,41849.92119306351
COL_406275,49580.263965733
COL_406276,49331.49824376535
COL_406277,41301.653316347285
COL_406278,37604.30544839069
COL_406279,148811.20349733916
COL_406291,43912.12976520523
COL_406380,43489.49335293248
COL_406471,45436.7040836317
COL_406524,37936.053257137304
COL_406525,37583.93387265657
COL_406577,45085.005387524165
COL_406642,168932.3056750662
COL_406698,55973.05029908184
COL_406765,131141.91311558138
COL_406819,68919.68834149824
COL_406981,50181.67097877649
COL_407017,35118.6718099184
COL_407064,36520.29122497613
COL_407236,322473.36498191964
COL_407262,66227.16640758996
COL_407274,72894.95932999541
COL_407301,42029.13385064225
COL_407334,47090.66127811147
COL_407372,40631.029405238405
COL_407383,39415.83093683556
COL_407391,36539.286906148096
COL_407415,39986.9842522769
COL_407480,59674.040049417854
COL_407570,107184.4415283529
COL_407627,32127.083715648594
COL_407634,87111.29344588991
COL_407635,87111.29344588991
COL_407683,31047.708596187105
COL_407899,57138.74590180275
COL_407927,29929.18067821227
COL_407936,40237.89278767263
COL_407956,31932.743394664158
COL_407969,58774.40339442588
COL_408007,57930.60431149841
COL_408026,38835.73931860469
COL_408056,37175.295768663396
COL_408156,63132.093700509424
COL_408157,81407.59903352932
COL_408181,37992.128675695116
COL_408230,31740.421835174457
COL_408276,48902.27166666407
COL_408313,36121.94540440946
COL_408317,28467.845783738467
COL_408318,16921.723299851976
COL_408319,43755.84104502107
COL_408320,38445.28389910517
COL_408349,57411.98437132325
COL_408552,44826.64039818861
COL_408565,42802.68941101035
COL_408672,41798.09520994534
COL_408682,39239.752715376075
COL_408686,29045.222920170174
COL_408724,26561.295476898118
COL_408765,43923.23734521018
COL_408832,46285.17589670123
COL_409107,67030.9873537911
COL_409486,56649.97841383015
COL_409495,49870.564218945896
COL_409540,126362.42982647305
COL_409590,45980.97986204483
COL_409662,43001.15383208534
COL_409668,48790.7655210031
COL_409784,12243.934920278534
COL_409790,66160.46890031482
COL_409858,40140.974967616625
COL_409866,33283.310463140246
COL_409962,35730.52115517197
COL_410295,61732.49184203102
COL_410302,47783.30840475047
COL_410316,40121.42037235038
COL_410448,35734.12153416793
COL_410498,42537.27994354864
COL_410525,48928.6549562969
COL_410534,74007.1004168283
COL_410549,55197.25257711124
COL_410657,54076.8084711136
COL_410724,48435.041033804555
COL_410778,39273.11903012303
COL_410957,39602.86086530886
COL_411043,75534.23227922659
COL_411096,115376.13174168162
COL_411111,65570.87995729144
COL_411137,83939.64272835733
COL_411195,30966.73267837967
COL_411202,32146.16541974098
COL_411220,107792.67515994767
COL_411221,117824.90235345085
COL_411238,37044.58446182022
COL_411275,37124.76655927352
COL_411301,39016.40533967138
COL_411514,40283.49659503875
COL_411540,61768.13342710012
COL_411700,29864.86755535415
COL_411961,25176.327008775075
COL_411962,15979.881151852594
COL_412082,40737.940971618875
COL_412105,46239.82017066943
COL_412122,35460.317234444534
COL_412124,49325.76091749179
COL_412125,52057.20414432982
COL_412244,37597.25327009499
COL_412251,46462.29242694075
COL_412275,35170.92308204283
COL_412308,55363.01380215085
COL_412337,36198.53609400835
COL_412350,81089.20572217823
COL_412395,35037.47126656762
COL_412411,66279.83733998024
COL_412491,52768.73526553778
COL_412575,39293.35570559246
COL_412583,29103.454615285485
COL_412606,35632.52740021943
COL_412656,42897.260774257906
COL_412697,43808.05729885385
COL_412711,41864.705803547346
COL_412850,45014.47260015619
COL_412851,41149.837494962885
COL_412853,44785.40272556502
COL_412856,30562.750864059486
COL_412857,26668.212740452407
COL_412925,239415.1954447849
COL_412926,239415.1954447849
COL_413217,52690.26311981323
COL_413225,66742.2200079658
COL_413258,41289.69573879251
COL_413261,34048.68197461583
COL_413262,37570.41606812489
COL_413270,33330.444247333355
COL_413271,31529.68021102367
COL_413275,43081.87959928733
COL_413474,104305.6830344488
COL_413482,51720.24130261726
COL_413607,30120.1321101122
COL_413678,47940.302770413204
COL_413943,49354.143167366594
COL_413976,40734.080993484364
COL_414175,239602.51736782378
COL_414193,48065.83930387779
COL_414295,17431.59662203096
COL_414337,168045.67881607055
COL_414380,15346.78547798754
COL_414470,49580.46889566001
COL_414471,43394.503141594054
COL_414687,39651.317426484515
COL_414867,24608.62533907947
COL_414930,44093.33142504823
COL_414931,46653.16346887557
COL_415267,51843.8682293106
COL_415295,54535.03141990038
COL_415296,52114.44889659024
COL_415357,154374.0083690605
COL_415433,38130.15882127379
COL_415503,39058.16630186424
COL_415607,41055.496919978825
COL_415617,25386.47209975519
COL_415653,52114.44889659024
COL_415665,39516.990888178254
COL_415782,30484.27244252792
COL_415791,52336.73036287388
COL_415947,36521.89609282409
COL_415983,45481.701196032605
COL_415989,30198.8067339782
COL_416016,41499.13880295298
COL_416140,29182.53296648426
COL_416279,86359.51284949103
COL_416336,41392.2165573861
COL_416444,67068.22576928794
COL_416460,41717.03214631437
COL_416464,36862.45005087754
COL_416466,41914.86490007108
COL_416469,44408.32473713375
COL_416545,37560.17912817104
COL_416560,50528.208845114845
COL_416564,63816.036264152885
COL_416626,34511.91510425634
COL_416665,37730.60992399388
COL_416673,46979.07394633654
COL_416695,99033.1131624589
COL_416696,99033.1131624589
COL_416697,99033.1131624589
COL_416698,87197.60775093282
COL_416699,99033.1131624589
COL_416700,99033.1131624589
COL_416766,33628.76838506444
COL_416774,26291.27024799877
COL_416778,45161.51960697049
COL_416785,51547.28451341311
COL_416814,44795.63912916749
COL_416868,31471.41901300531
COL_416894,60292.1262402077
COL_417030,42972.18423139061
COL_417049,105577.55551565115
COL_417096,38979.07900994274
COL_417122,67127.59253716096
COL_417124,71596.85418779118
COL_417171,68333.89597375017
COL_417174,40036.691253968755
COL_417228,39043.33508132663
COL_417236,56460.956458679124
COL_417265,82873.70940296674
COL_417266,41808.739321736844
COL_417267,90697.67418184543
COL_417271,37695.2166289739
COL_417284,44369.398351262855
COL_417318,68291.62677075855
COL_417423,40093.12927908976
COL_417510,31363.342449326894
COL_417566,38949.327667591315
COL_417567,40809.96128962314
COL_417588,51604.770534865645
COL_417745,42591.31495582291
COL_417886,45855.83440862282
COL_417890,43900.76556467112
COL_418074,31948.175680645723
COL_418076,53357.512497228854
COL_418114,44930.465673458595
COL_418116,40810.59009017155
COL_418130,39736.982200176004
COL_418135,40466.674305205794
COL_418144,37024.77240343124
COL_418176,60932.14201332797
COL_418198,46762.27416994154
COL_418222,74714.15725001245
COL_418224,161543.64246985439
COL_418240,54737.79083296896
COL_418264,31053.118942374535
COL_418371,129705.86233370358
COL_418556,57571.27197763244
COL_418578,40726.30994000796
COL_418774,37219.924227772884
COL_418818,58257.23869842733
COL_418839,40044.00642618992
COL_418881,50481.17167207864
COL_418888,43606.20290944313
COL_418990,45102.42779646857
COL_419050,27629.145434409653
COL_419102,32530.157549905554
COL_419181,28450.217801567418
COL_419250,57265.0558755759
COL_419337,66012.10834460688
COL_419383,42139.69992969861
COL_419397,60747.26629616547
COL_419431,29573.212994116908
COL_419510,78966.81724587508
COL_419518,29542.705381986187
COL_419574,38162.160957065345
COL_419578,47809.12047767642
COL_419614,35706.51477149049
COL_419756,137782.47416332958
COL_419765,46318.496653369955
COL_419779,37688.90241048605
COL_419796,33990.681132587735
COL_419798,25756.049183683986
COL_419799,46761.2030132705
COL_419870,50991.64026248157
COL_419871,47459.83111941127
COL_419872,41622.998812828875
COL_419873,35759.34470562935
COL_420021,105799.73207004914
COL_420031,43532.26042292978
COL_420037,36610.09030472521
COL_420080,55460.67609996364
COL_420362,28126.409677891803
COL_420401,35448.556984351
COL_420490,59022.657832262936
COL_420491,27717.357262067497
COL_420515,46817.87722001774
COL_420540,269177.18378271884
COL_420668,40194.591549469
COL_420707,35055.730420383115
COL_420743,255928.70932963642
COL_420784,38991.87507328999
COL_420790,42293.32111472873
COL_420901,39210.213944194846
COL_421024,46082.06686841763
COL_421052,24571.585815646256
COL_421060,23996.253207535447
COL_421061,39545.400838999485
COL_421110,37420.63317849265
COL_421112,46185.92055852777
COL_421121,45711.89791886434
COL_421208,35017.46208248338
COL_421218,44837.666067440296
COL_421237,138853.85402779147
COL_421255,37487.26337148038
COL_421283,32215.211129305288
COL_421291,84368.13674747036
COL_421297,154947.86286889386
COL_421343,40322.73651082415
COL_421344,33052.42993912703
COL_421348,46518.51567587316
COL_421552,55353.819356732616
COL_421654,38718.346274796306
COL_421655,39079.537739204425
COL_421692,15573.139941131029
COL_421693,59419.93779144888
COL_422153,34267.73393736312
COL_422232,35860.27156473932
COL_422255,49474.723643618534
COL_422256,49474.723643618534
COL_422257,38870.67258744274
COL_422275,33473.04207737146
COL_422286,51492.99034801187
COL_422287,47209.70264308892
COL_422289,23574.818879264098
COL_422290,40564.39983053274
COL_422291,53745.58700792233
COL_422330,30196.345565688207
COL_422413,59266.66239725353
COL_422452,36972.59070860092
COL_422592,29676.37298131949
COL_422610,49455.60716578298
COL_422646,490897.73818185023
COL_422735,74732.07166978132
COL_422779,41176.86661270534
COL_422780,41176.86661270534
COL_422781,41176.86661270534
COL_422782,25829.3983928463
COL_422832,41385.0492751882
COL_422901,24865.522568112505
COL_422922,49504.633659245905
COL_422969,31420.0209538725
COL_422998,41243.145548404806
COL_423042,46700.502620789106
COL_423271,262973.35213786724
COL_423292,21909.7645435657
COL_423390,29512.17369725902
COL_423398,31402.96931074026
COL_423541,41395.038807520454
COL_423629,59465.98333903402
COL_423714,105145.71325202139
COL_423761,126794.4700838689
COL_423762,125415.22558927232
COL_423840,45214.56692700904
COL_424042,68779.38526441692
COL_424094,41662.341661190716
COL_424147,40405.06254951886
COL_424211,43816.952837876044
COL_424260,43729.5147259748
COL_424300,52637.000271799465
COL_424348,29743.865967153306
COL_424494,37430.10434355801
COL_424642,151549.5524920627
COL_424752,42160.49723993624
COL_425001,46077.20475615119
COL_425093,46220.75223444212
COL_425126,56469.15437714071
COL_425176,34637.37000337505
COL_425196,33551.76476866942
COL_425223,41837.57676729924
COL_425244,34424.97394638825
COL_425369,51981.12627385375
COL_425409,55123.799146850004
COL_425441,70526.70643651593
COL_425639,49871.3481931701
COL_425665,44203.640696679635
COL_425846,54126.848299872574
COL_425989,23776.066207843112
COL_426027,42317.68722771751
COL_426061,45367.74591192256
COL_426087,47068.240015176656
COL_426104,38550.904412897355
COL_426111,35378.64416773916
COL_426115,53954.197559859225
COL_426116,41037.21388563416
COL_426125,57095.93000197127
COL_426151,27664.167869872254
COL_426153,40915.85186911541
COL_426154,40591.051095629926
COL_426155,41559.1756269937
COL_426193,65034.425905501834
COL_426194,49603.15926023525
COL_426197,62243.558302130376
COL_426198,64892.630807781265
COL_426280,58910.27089017311
COL_426368,56327.55755757087
COL_426396,58697.25451474241
COL_426421,48303.84447469062
COL_426497,24742.889656487176
COL_426515,50690.104049895395
COL_426542,35505.35545924821
COL_426551,85037.67119342802
COL_426606,41824.4258453178
COL_426630,30818.33301535642
COL_426890,35863.08910737252
COL_427026,36052.47588094223
COL_427086,33615.931574339455
COL_427087,33615.931574339455
COL_427088,33615.931574339455
COL_427345,42557.67660350602
COL_427417,43571.051199568465
COL_427594,245099.40444491064
COL_427626,43852.03220972246
COL_427674,79648.23127120265
COL_427685,43153.90927240962
COL_427694,43299.092163736146
COL_427711,50050.41043560315
COL_427712,104134.43971846973
COL_427713,30639.806747120212
COL_427738,53615.36437370445
COL_427889,41222.05837234972
COL_427891,49686.01391559972
COL_427927,80747.638624013
COL_428045,38093.57185623994
COL_428116,43063.453564731186
COL_428221,47899.60991132137
COL_428332,45122.47524338614
COL_428419,35095.434032906865
COL_428436,44864.473161639915
COL_428459,34336.13933344147
COL_428460,48352.619905757405
COL_428724,153945.68028937688
COL_428952,48445.502945440334
COL_428982,38087.362817076464
COL_428983,49417.931818792174
COL_429040,34921.07893923019
COL_429053,49406.11399396573
COL_429063,42272.41353230107
COL_429128,43211.714991853136
COL_429131,43211.714991853136
COL_429190,36937.794464993865
COL_429211,31852.398209806168
COL_429243,54802.159236015556
COL_429270,46639.57791416133
COL_429312,51399.496535582366
COL_429415,60344.23629364095
COL_429434,46118.6234373355
COL_429512,45013.065397340215
COL_429591,43286.24917372199
COL_429627,49243.67861611155
COL_429671,59612.004527657795
COL_429672,67305.36898284643
COL_429688,85309.81188266109
COL_429689,87301.63801130756
COL_429693,53726.28471185561
COL_429715,32742.95904466682
COL_429792,59226.83674726034
COL_429831,46313.18550286498
COL_430043,185908.2423629483
COL_430076,62968.83775177116
COL_430092,43045.56288467192
COL_430123,40454.55505288842
COL_430196,38994.67510781056
COL_430201,45574.058622837634
COL_430215,116856.42358614772
COL_430335,37211.134311567126
COL_430443,58002.74421825017
COL_430444,58002.74421825017
COL_430445,40161.84382532353
COL_430446,58002.74421825017
COL_430506,39838.96084111896
COL_430651,56643.375481945295
COL_430726,42546.17961072499
COL_430765,42431.657533029414
COL_431040,47591.3820443616
COL_431079,36439.601875919296
COL_431111,26542.038994910323
COL_431147,53347.382562842744
COL_431149,41903.52631212366
COL_431152,29914.074923281874
COL_431279,66006.74218483783
COL_431283,30959.04991697435
COL_431331,33578.621414973204
COL_431364,21328.64836085367
COL_431377,32896.39234701995
COL_431389,36776.50998873874
COL_431561,53956.7416603036
COL_431663,28414.775304572795
COL_431675,22671.273586548803
COL_431683,119938.907168659
COL_431707,53008.36942706827
COL_431768,43808.05729885385
COL_431982,30888.51317865364
COL_431990,33520.52109397937
COL_432077,29145.62395271992
COL_432104,12748.780066214867
COL_432105,12748.780066214867
COL_432272,32460.96395070341
COL_432283,37008.387510933695
COL_432319,37005.490525696485
COL_432320,37005.490525696485
COL_432332,12812.73860798442
COL_432333,50497.18303820525
COL_432412,108415.56847518537
COL_432415,44417.23714533158
COL_432420,33711.82110565111
COL_432640,43297.65062769255
COL_432644,22924.17844583779
COL_432646,50826.20995763559
COL_432755,113281.91215834493
COL_433016,63602.609194543526
COL_433137,41438.84290929075
COL_433206,78570.65331538572
COL_433218,36303.86947855878
COL_433381,52181.05636479515
COL_433499,16215.72583142218
COL_433501,48745.263260343934
COL_433595,34405.59775170349
COL_434015,70858.47421661956
COL_434023,45587.41550308392
COL_434027,41789.89862987107
COL_434046,207923.4881573456
COL_434082,146710.9141229622
COL_434097,55456.715858023534
COL_434119,47144.21480501605
COL_434214,33411.21937859458
COL_434303,45991.99451234482
COL_434319,36049.175263860605
COL_434320,34417.06442130854
COL_434338,41434.79323335124
COL_434431,43570.768849156455
COL_434434,38804.55861146374
COL_434601,42508.70048945864
COL_434621,49921.47653493672
COL_434651,42424.48611810411
COL_434686,27546.62260316862
COL_434771,33238.47236639279
COL_434823,52530.05368612761
COL_434848,35148.08893715204
COL_434871,33847.59616563842
COL_435108,48176.87822594297
COL_435148,36120.900210800035
COL_435225,40925.56407671085
COL_435332,127041.46867333494
COL_435436,49170.30318595164
COL_435657,51093.567731377254
COL_435665,44263.93577819928
COL_435718,177351.83030637633
COL_435759,32768.64132469565
COL_435887,31780.607638192374
COL_435996,234617.08170085473
COL_435997,45707.47149091244
COL_436077,75480.62556181704
COL_436085,78473.73984908864
COL_436126,52703.20194395914
COL_436133,48079.74080612635
COL_436154,41828.236529194975
COL_436195,41551.799991910855
COL_436277,33898.87571324294
COL_436336,48686.01951116028
COL_436344,26893.710774585477
COL_436422,37065.44557037069
COL_436438,28173.97530363625
COL_436469,54075.520009832006
COL_436574,40666.14523756696
COL_436582,28075.78346829457
COL_436675,36120.900210800035
COL_436712,22493.66440569677
COL_436721,66189.68193104697
COL_436732,76425.80331353036
COL_436758,52292.98928494107
COL_436969,36711.74049871218
COL_437029,100785.45451865926
COL_437045,44356.24063876276
COL_437048,38711.94757048583
COL_437102,71476.94322989657
COL_437108,35790.99937679029
COL_437131,95341.57568691215
COL_437150,31591.9020439758
COL_437151,31591.9020439758
COL_437153,31591.9020439758
COL_437154,31591.9020439758
COL_437155,31591.9020439758
COL_437156,31591.9020439758
COL_437157,31591.9020439758
COL_437186,45967.20708487432
COL_437187,40694.581882222185
COL_437195,38358.48398387068
COL_437280,38485.72420694312
COL_437358,235435.65873850771
COL_437384,83111.37994436915
COL_437385,63925.02623609301
COL_437386,79440.07436212851
COL_437455,23721.119280166247
COL_437456,23503.22551872167
COL_437610,35454.66304787893
COL_437874,31532.440050597943
COL_437881,32155.885932469468
COL_437949,431798.51269445906
COL_437953,44526.57762932196
COL_437972,47655.79691795679
COL_437999,63255.77208342792
COL_438013,58546.08430825151
COL_438024,50820.72531952949
COL_438136,30704.21003073953
COL_438164,132561.7842522496
COL_438343,47411.408556892515
COL_438424,40462.04019135795
COL_438451,25710.59410561714
COL_438458,40919.36081480489
COL_438466,90112.6203100201
COL_438470,52489.548965122616
COL_438603,51384.8446774521
COL_438755,264730.0357205059
COL_438836,27922.552540071156
COL_438853,63742.7515895319
COL_438878,47233.23568849177
COL_438979,42979.152313254424
COL_439032,38283.63908986288
COL_439248,34943.09555698721
COL_439348,87572.18578710445
COL_439366,54609.42989426622
COL_439375,38382.902064164184
COL_439448,78002.52605566033
COL_439463,42414.63894420108
COL_439473,65921.94880901692
COL_439546,56515.842447587056
COL_439560,35273.55331426503
COL_439603,42398.20002103033
COL_439708,44155.307744060396
COL_439738,45045.21451903038
COL_439739,36768.70842573131
COL_439741,47775.55955542513
COL_439746,56485.8608805594
COL_439755,44803.70245228433
COL_439868,26774.036551495843
COL_439909,44946.47570671275
COL_439912,46702.4758134689
COL_439941,58218.26589622791
COL_440220,37963.31855701335
COL_440226,74530.83478718682
COL_440257,42459.25519591389
COL_440262,14663.711460845543
COL_440318,52627.81121441776
COL_440336,41442.507204419926
COL_440347,52760.841392236274
COL_440618,31947.427250797005
COL_440788,44935.26818560011
COL_440831,30611.96176545619
COL_440889,27517.8729796311
COL_440892,74701.35381457373
COL_440903,47186.40653750096
COL_441033,37550.38399338347
COL_441069,45491.99240150285
COL_441100,38999.451366797664
COL_441105,34290.08907383639
COL_441129,33396.48523484133
COL_441133,43485.035720876986
COL_441162,64798.57987160596
COL_441185,40891.20204815506
COL_441203,48032.77891554691
COL_441213,37039.425926245676
COL_441222,36056.67428495687
COL_441256,43808.05729885385
COL_441291,40257.88854244882
COL_441499,49278.02134342276
COL_441556,26832.819861657583
COL_441659,48121.48945923917
COL_441695,46277.28876609637
COL_441725,40654.720379408274
COL_441852,27457.489025434686
COL_441872,281270.1503366575
COL_441885,45901.26660489248
COL_441886,71595.21033445321
COL_441887,42368.163709242646
COL_441968,36306.43083380888
COL_442042,90943.66925688041
COL_442088,36892.88834976425
COL_442218,45050.39709628643
COL_442223,30009.139364782797
COL_442404,45925.5525885629
COL_442430,43802.80378036878
COL_442436,60090.85637683868
COL_442660,46315.85836341522
COL_442689,42391.3106908602
COL_442736,31640.275713838946
COL_442849,50517.188887092496
COL_442859,185554.49176979347
COL_442896,53008.36942706827
COL_442899,71646.7413607524
COL_442969,60340.502995790644
COL_443027,83551.02931008869
COL_443075,42642.361483939974
COL_443076,55283.39539868463
COL_443086,44794.94660385849
COL_443087,37512.839670926136
COL_443105,31678.284809697285
COL_443174,34329.27813486391
COL_443215,56497.65172986191
COL_443224,56497.65172986191
COL_443260,51712.68220734116
COL_443261,28586.98847887562
COL_443353,134257.4142869023
COL_443381,44163.70740444733
COL_443604,214692.4398853488
COL_443605,207971.3680781936
COL_443606,188747.74600390327
COL_443644,48361.73835589947
COL_443699,26669.084610105598
COL_443721,41057.58089371063
COL_443797,59330.61158944383
COL_443798,59330.61158944383
COL_444056,57464.83963567676
COL_444127,32038.69583748325
COL_444137,38766.213951241574
COL_444163,466220.30341449013
COL_444190,35366.7974218068
COL_444262,41733.17724620371
COL_444332,29535.934541606162
COL_444379,43393.61005883017
COL_444406,75747.33715336921
COL_444612,28180.925253183625
COL_444615,131669.26992807467
COL_444634,33161.7775202186
COL_444659,16089.617268334665
COL_444707,83740.65764768142
COL_444834,71870.0193199808
COL_444936,40723.15315724368
COL_445000,37267.00178869782
COL_445091,31630.943576596077
COL_445127,275074.9789337437
COL_445191,39228.296522703866
COL_445218,54407.63894544776
COL_445268,239023.07155750738
COL_445304,62595.04850843124
COL_445315,37273.38693009293
COL_445336,58126.62331935347
COL_445547,40044.00642618992
COL_445578,39264.38366102989
COL_445661,43077.75031007966
COL_445664,75812.88271185994
COL_445689,34523.75925997354
COL_445693,50473.97432644681
COL_445738,112032.4173817061
COL_445749,50234.3914344093
COL_445753,38918.67800435102
COL_445754,31227.390208571644
COL_445756,23683.29954079136
COL_445780,60768.80629939904
COL_445795,34908.90464038567
COL_445839,43249.335117076276
COL_445871,78075.33124352887
COL_445928,19470.67569143935
COL_446061,37175.295768663396
COL_446070,89587.09511826122
COL_446108,73433.2789839661
COL_446174,64614.9538776279
COL_446228,36995.88794858861
COL_446244,29182.53296648426
COL_446347,33960.99517246654
COL_446363,42268.38422555112
COL_446584,47893.96776934502
COL_446585,53374.6157058914
COL_446586,53239.53392069007
COL_446587,51972.934188531326
COL_446588,50226.81857241706
COL_446615,60692.09545337428
COL_446800,44658.52971724585
COL_446838,47472.02327537694
COL_446853,42688.826979613266
COL_446909,37178.471688034806
COL_446917,24759.006888168045
COL_446918,26728.933880398465
COL_446919,27125.80580212498
COL_446920,20418.029794597674
COL_446924,32329.44037981434
COL_447009,57232.90693513412
COL_447084,53030.28917875813
COL_447134,39956.21459547093
COL_447200,66916.62325762934
COL_447278,28790.616451825932
COL_447297,44267.65354598597
COL_447310,54088.659257660904
COL_447346,34208.81329749578
COL_447394,94950.25828240538
COL_447395,56815.159311020776
COL_447397,42763.23379612956
COL_447412,34714.93313315819
COL_447424,36145.54836529296
COL_447434,33764.951704900646
COL_447435,40960.971230233765
COL_447436,43420.99757370818
COL_447437,43420.99757370818
COL_447438,43420.99757370818
COL_447439,43420.99757370818
COL_447440,39630.83943471028
COL_447441,39630.83943471028
COL_447442,39630.83943471028
COL_447443,39630.83943471028
COL_447444,39630.83943471028
COL_447445,36805.45957260359
COL_447446,36805.45957260359
COL_447477,23555.917377081132
COL_447514,66961.74704669614
COL_447614,36455.0060994255
COL_447615,36455.0060994255
COL_447642,54108.02218183737
COL_447650,93405.17515994709
COL_447671,65013.31573234163
COL_447672,65634.11484584244
COL_447698,136544.33795229308
COL_447719,31442.334805112674
COL_447739,84292.90370513161
COL_447865,34250.244030355825
COL_447932,65587.5254476593
COL_447950,44249.75103217325
COL_447973,94259.10058400559
COL_448004,34238.27708507352
COL_448005,31527.878460450087
COL_448006,31527.878460450087
COL_448007,34238.27708507352
COL_448008,31527.878460450087
COL_448009,31527.878460450087
COL_448010,34238.27708507352
COL_448011,31527.878460450087
COL_448017,45674.296268262005
COL_448081,46847.30979386881
COL_448229,64219.45237070527
COL_448288,39461.58600019605
COL_448328,33694.463645331314
COL_448412,60540.0643836134
COL_448444,202045.01893243584
COL_448461,43857.86813210363
COL_448500,36507.89949648332
COL_448541,45771.86244254694
COL_448542,35037.47126656762
COL_448543,35037.47126656762
COL_448547,37891.31074198116
COL_448598,108001.59492533967
COL_448757,38405.207258393326
COL_448763,41258.96174073885
COL_448835,33662.17042296556
COL_448853,43405.06929479921
COL_448947,44150.77170400668
COL_449012,39065.67439475439
COL_449016,27572.719948671653
COL_449024,53918.08484135496
COL_449043,41196.115271412295
COL_449090,37897.473642665114
COL_449146,35581.13809418946
COL_449216,52327.66308769023
COL_449293,72206.53421531217
COL_449311,50513.00727166699
COL_449349,31668.04800858655
COL_449389,92143.60223251073
COL_449497,35351.10580409664
COL_449515,35081.94930135167
COL_449522,49574.54109627574
COL_449526,40078.40881926254
COL_449528,47051.63418884037
COL_449532,34511.245144723405
COL_449536,35437.07797714058
COL_449588,33618.24337594732
COL_449592,57798.55516125152
COL_449811,168045.67881607055
COL_449907,34567.45410431031
COL_449939,69628.61787974062
COL_450017,38187.16602491007
COL_450118,102932.37746104249
COL_450161,31995.18170365953
COL_450164,39032.3621417381
COL_450185,66226.4454610168
COL_450237,23859.537498848298
COL_450271,53084.0632230478
COL_450347,31507.628483991128
COL_450351,37357.03298841572
COL_450523,15982.815578934298
COL_450578,36181.82729092537
COL_450609,39067.830495173206
COL_450632,43822.14818308365
COL_450739,39856.86715928464
COL_450740,32125.880926526566
COL_450800,71094.1324804489
COL_450807,36880.04588325119
COL_450863,46190.76641459625
COL_451021,24580.21609965152
COL_451022,50965.50842764765
COL_451120,46759.17715159015
COL_451222,47939.47246969461
COL_451337,26426.379302758585
COL_451353,38743.559451940484
COL_451357,40037.19502628875
COL_451366,41893.935532469506
COL_451424,36839.22023289335
COL_451493,51886.18985225724
COL_451570,36613.5013925791
COL_451580,43821.39481111986
COL_451581,45585.97662840912
COL_451744,51940.93247190247
COL_451780,45291.232165576424
COL_451858,40404.617839950755
COL_451866,61555.83249508951
COL_451867,45847.05511796594
COL_451876,44990.78176956691
COL_451882,33228.56094265367
COL_451949,31593.782301336574
COL_452035,50446.976071928286
COL_452047,37948.5115461895
COL_452048,63382.81300062121
COL_452145,43516.581429676786
COL_452284,30486.655315914322
COL_452285,47165.31513664902
COL_452313,66156.1902459783
COL_452342,32960.64150798488
COL_452469,36230.64454010052
COL_452492,58675.45518523604
COL_452515,49369.432336353486
COL_452536,42908.317696358004
COL_452555,50245.240377033966
COL_452731,52715.69645331227
COL_452765,30246.2478534123
COL_452800,57437.91103967309
COL_452849,52849.92745452556
COL_452871,50130.860712023554
COL_452912,47239.60495402298
COL_452934,38781.94867658164
COL_453175,80269.38196171037
COL_453176,78570.65331538572
COL_453182,81677.0231419024
COL_453204,36791.83469448213
COL_453205,42356.9586079512
COL_453213,37891.31074198116
COL_453228,32865.130126729535
COL_453378,66186.22354258223
COL_453382,50513.00727166699
COL_453391,35895.52556951369
COL_453406,31365.89263822849
COL_453662,59822.02125239344
COL_453691,41584.96348317442
COL_453739,56626.49478878394
COL_453800,53465.71697703422
COL_453871,72099.99383933777
COL_453991,34131.98007678559
COL_453992,36737.07553133026
COL_453993,32399.100816742124
COL_453994,36737.07553133026
COL_453995,36196.80035352486
COL_453996,52954.5649161491
COL_453997,52954.5649161491
COL_453998,50472.69595516629
COL_453999,50472.69595516629
COL_454000,40703.947104513834
COL_454001,36026.768435830214
COL_454002,35688.04914178117
COL_454003,35688.04914178117
COL_454004,35688.04914178117
COL_454005,47380.624370269645
COL_454022,47515.14526414927
COL_454023,35704.355008694496
COL_454069,150788.30045685227
COL_454085,45932.52305807348
COL_454096,38214.477274276454
COL_454109,104134.43971846973
COL_454110,25331.997324986514
COL_454132,46990.97604827817
COL_454285,44415.08706561937
COL_454306,38228.28543128764
COL_454307,38228.28543128764
COL_454308,38228.28543128764
COL_454309,38228.28543128764
COL_454310,22372.848658361796
COL_454422,45358.67123718832
COL_454493,35037.47126656762
COL_454637,51702.3140426162
COL_454727,40583.03177088043
COL_454740,20742.05076392887
COL_454753,37264.533695367456
COL_454768,37099.391079769455
COL_454799,33875.49093235271
COL_455089,28262.69244355555
COL_455212,47263.07991555802
COL_455261,33296.02954045131
COL_455381,50348.86668061738
COL_455397,34483.48506239286
